obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Type	
"462.66074"	"462.660641"	"15"	""			
"462.6818"	"462.682071"	"13"	""			
"462.76300"	"462.762974"	"31"	""			
"462.90074"	"462.900777"	"24"	""			
"462.9375"	"462.936720"	"330"	""			
"462.97690"	"462.976909"	"78"	""			
"463.03551"	"463.035586"	"21"	""			
"463.13488"	"463.134845"	"37"	""			
"463.176167"	"463.176162"	"1300"	""			
"463.38357"	"463.383569"	"300"	""			
"463.6539"	"463.65395"	"5"	""			
"463.90930"	"463.909401"	"21"	""			
"463.970365"	"463.970363"	"300"	""			
"464.004618"	"464.004613"	"750"	""			
"464.11784"	"464.117789"	"58"	""			
"464.1435"	"464.144161"	"26"	""			
"464.20541"	"464.205456"	"28"	""			
"464.2272"	"464.226918"	"13"	""			
"464.28869"	"464.288687"	"19"	""			
"464.53760"	"464.53771"	"17"	""			
"464.55003"	"464.549975"	"24"	""			
"464.6140"	"464.61385"	"13"	""			
"464.79133"	"464.791253"	"16"	""			
"465.07579"	"465.075632"	"16"	""			
"465.08199"	"465.082077"	"270"	""			
"465.09224"	"465.092224"	"280"	""			
"465.155536"	"465.155526"	"790"	""			
"465.198955"	"465.198953"	"680"	""			
"465.24187"	"465.241898"	"22"	""			
"465.2851"	"465.285674"	"27"	""			
"465.30891"	"465.308718"	"13"	""			
"465.33065"	"465.330844"	"60"	""			
"465.48004"	"465.48029"	"15"	""			
"465.50322"	"465.503146"	"210*"	""			
"465.5727"	"465.57292"	"13"	""			
"465.6748"	"465.674940"	"27"	""			
"465.8492"	"465.849239"	"140"	""			
"465.8727"	"465.872914"	"28"	""			
"465.9799"	"465.979902"	"70"	""			
"465.9846"	"465.985000"	"14"	""			
"466.13770"	"466.137025"	"20"	""			
"466.14242"	"466.142451"	"35"	""			
"466.1500"	"466.14956"	"8"	""			
"466.3372"	"466.337469"	"14"	""			
"466.4542"	"466.454651"	"14"	""			
"466.59487"	"466.594841"	"16"	""			
"466.600506"	"466.600507"	"770"	""			
"466.69942"	"466.699438"	"88"	""			
"467.0889"	"467.088683"	"14"	""			
"467.4730"	"467.473044"	"14"	""			
"467.4816"	"467.482320"	"14"	""			
"467.52852"	"467.528685"	"15"	""			
"467.59308"	"467.593155"	"35"	""			
"467.65076"	"467.650781"	"27"	""			
"467.6680"	"467.667954"	"14"	""			
"467.6936"	"467.693029"	"43"	""			
"467.81955"	"467.819590"	"17"	""			
"467.8594"	"467.858922"	"14"	""			
"467.86264"	"467.862594"	"27"	""			
"467.9045"	"467.904326"	"14"	""			
"468.064606"	"468.064601"	"500"	""			
"468.1163"	"468.116087"	"29"	""			
"468.1649"	"468.16471"	"29"	""			
"468.3533"	"468.353255"	"14"	""			
"468.41263"	"468.412558"	"15"	""			
"468.54418"	"468.54457"	"8"	""			
"468.54984"	"468.549867"	"24"	""			
"468.58309"	"468.583090"	"27"	""			
"468.59656"	"468.596537"	"29"	""			
"468.65715"	"468.657157"	"82"	""			
"468.82768"	"468.827702"	"37"	""			
"468.916964"	"468.916969"	"980"	""			
"468.9596"	"468.959385"	"14"	""			
"469.03343"	"469.033447"	"90"	""			
"469.06847"	"469.068644"	"43"	""			
"469.10516"	"469.105153"	"210"	""			
"469.409146"	"469.409144"	"1800"	""			
"469.4282"	"469.428152"	"14"	""			
"469.4783"	"469.478951"	"72"	""			
"469.4844"	"469.484130"	"14"	""			
"469.492092"	"469.492080"	"380"	""			
"469.5835"	"469.583420"	"14"	""			
"469.87693"	"469.876940"	"69"	""			
"469.90935"	"469.909328"	"16"	""			
"469.96641"	"469.966369"	"25"	""			
"470.014019"	"470.013999"	"340"	""			
"470.0574"	"470.057202"	"14"	""			
"470.23083"	"470.230844"	"110"	""			
"470.23613"	"470.236081"	"66"	""			
"470.3404"	"470.339788"	"42"	""			
"470.3577"	"470.357536"	"14"	""			
"470.46560"	"470.465587"	"58"	""			
"470.50708"	"470.507940"	"10"	""			
"470.52986"	"470.529845"	"65"	""			
"470.56175"	"470.561751"	"280"	""			
"470.576070"	"470.576055"	"1100"	""			
"470.625108"	"470.625097"	"310"	""			
"470.75853"	"470.758490"	"16"	""			
"470.81005"	"470.810007"	"120"	""			
"470.94812"	"470.947878"	"110"	""			
"470.9598"	"470.959761"	"28"	""			
"471.1141"	"471.114432"	"28"	""			
"471.23921"	"471.239308"	"210"	""			
"471.38432"	"471.384468"	"16"	""			
"471.44187"	"471.44178"	"18"	""			
"471.48687"	"471.486855"	"16"	""			
"471.54309"	"471.543084"	"260"	""			
"471.60008"	"471.600124"	"34"	""			
"471.6606"	"471.660939"	"27"	""			
"471.7277"	"471.727685"	"13"	""			
"471.74823"	"471.74793"	"17"	""			
"471.861649"	"471.861636"	"370"	""			
"471.92537"	"471.925366"	"59"	""			
"471.99795"	"471.997949"	"250"	""			
"472.18803"	"472.188021"	"20"	""			
"472.2948"	"472.294789"	"13"	""			
"472.2974"	"472.297945"	"27"	""			
"472.378373"	"472.378353"	"2000"	""			
"472.4155"	"472.415741"	"27"	""			
"472.4553"	"472.455267"	"27"	""			
"472.477236"	"472.477226"	"520"	""			
"472.48285"	"472.482832"	"100"	""			
"472.5305"	"472.530724"	"41"	""			
"472.59429"	"472.594318"	"35"	""			
"472.6254"	"472.625564"	"27"	""			
"472.63360"	"472.633632"	"100"	""			
"472.64647"	"472.646432"	"96"	""			
"472.9084"	"472.908372"	"690"	""			
"472.987953"	"472.987944"	"410"	""			
"473.08816"	"473.088127"	"97"	""			
"473.26704"	"473.267013"	"56"	""			
"473.3023"	"473.302056"	"41"	""			
"473.41601"	"473.416910"	"20"	""			
"473.46294"	"473.463023"	"16"	""			
"473.47626"	"473.476285"	"38"	""			
"473.5245"	"473.524314"	"27"	""			
"473.5702"	"473.570444"	"27"	""			
"473.57822"	"473.578117"	"15"	""			
"473.64020"	"473.640172"	"29"	""			
"473.76579"	"473.765713"	"66"	""			
"473.98634"	"473.986397"	"53"	""			
"474.052921"	"474.052922"	"1500"	""			
"474.092769"	"474.092673"	"330*"	""			
"474.13846"	"474.138509"	"77"	""			
"474.22656"	"474.226550"	"180"	""			
"474.28924"	"474.28918"	"9"	""			
"474.368700"	"474.368536"	"450bl"	""			
"474.67253"	"474.672591"	"24"	""			
"474.75582"	"474.754932"	"26"	""			
"474.85911"	"474.859114"	"100"	""			
"475.05071"	"475.050290"	"9"	""			
"475.0559"	"475.05466"	"3"	""			
"475.1117"	"475.110879"	"26"	""			
"475.13318"	"475.133178"	"29"	""			
"475.241405"	"475.241400"	"2100"	""			
"475.38140"	"475.381481"	"13"	""			
"475.44040"	"475.44037"	"20"	""			
"475.66185"	"475.661809"	"26"	""			
"475.95854"	"475.958492"	"67"	""			
"476.00542"	"476.005463"	"20"	""			
"476.09397"	"476.093915"	"30"	""			
"476.111013"	"476.111013"	"640"	""			
"476.1353"	"476.134814"	"13"	""			
"476.1631"	"476.16311"	"0"	""			
"476.18614"	"476.186118"	"57"	""			
"476.25243"	"476.252474"	"120"	""			
"476.3398"	"476.339630"	"0"	""			
"476.37192"	"476.371906"	"25"	""			
"476.3890"	"476.389467"	"13"	""			
"476.56607"	"476.565978"	"42"	""			
"476.6016"	"476.60158"	"0"	""			
"476.69615"	"476.696146"	"68"	""			
"476.74826"	"476.748162"	"18"	""			
"476.7871"	"476.787385"	"13"	""			
"476.80578"	"476.805778"	"190"	""			
"476.81666"	"476.817112"	"140"	""			
"476.8761"	"476.876403"	"41"	""			
"476.9429"	"476.942889"	"13"	""			
"477.07451"	"477.074537"	"33"	""			
"477.0945"	"477.09433"	"0"	""			
"477.1123"	"477.11225"	"13"	""			
"477.1867"	"477.186593"	"9"	""			
"477.1952"	"477.19518"	"13"	""			
"477.31042"	"477.310433"	"73"	""			
"477.3482"	"477.347790"	"0"	""			
"477.3955"	"477.395539"	"13"	""			
"477.3991"	"477.399394"	"13"	""			
"477.425137"	"477.425134"	"950"	""			
"477.4331"	"477.432818"	"27"	""			
"477.4499"	"477.450526"	"27"	""			
"477.50661"	"477.506879"	"12"	""			
"477.5357"	"477.535837"	"41"	""			
"477.7350"	"477.734440"	"0"	""			
"477.76489"	"477.76415"	"32"	""			
"477.8547"	"477.854952"	"13"	""			
"477.8921"	"477.892050"	"13"	""			
"477.95899"	"477.958988"	"240"	""			
"478.1584"	"478.159146"	"40"	""			
"478.2204"	"478.220499"	"27"	""			
"478.276126"	"478.276119"	"500"	""			
"478.3167"	"478.316246"	"0"	""			
"478.36390"	"478.363887"	"170"	""			
"478.39097"	"478.390916"	"49"	""			
"478.45667"	"478.456576"	"16"	""			
"478.49304"	"478.493039"	"46"	""			
"478.5295"	"478.52952"	"0"	""			
"478.5724"	"478.57206"	"9"	""			
"478.73732"	"478.737340"	"62"	""			
"478.76708"	"478.767077"	"31"	""			
"478.78216"	"478.782755"	"39"	""			
"478.8375"	"478.836916"	"27"	""			
"478.99032"	"478.990407"	"17"	""			
"479.0148"	"479.014847"	"0"	""			
"479.04374"	"479.043744"	"140"	""			
"479.3669"	"479.366828"	"27"	""			
"479.4175"	"479.417761"	"13"	""			
"479.4918"	"479.491431"	"27"	""			
"479.6448"	"479.644370"	"0"	""			
"479.6511"	"479.65073"	"0"	""			
"479.75690"	"479.757543"	"21"	""			
"479.9158"	"479.915709"	"0"	""			
"479.97591"	"479.975898"	"50"	""			
"480.00545"	"480.00504"	"38"	""			
"480.017241"	"480.017238"	"360"	""			
"480.2422"	"480.242201"	"13"	""			
"480.2612"	"480.261115"	"0"	""			
"480.34871"	"480.348704"	"180"	""			
"480.39560"	"480.395606"	"200"	""			
"480.5290"	"480.52942"	"0"	""			
"480.55477"	"480.554800"	"26"	""			
"480.5880"	"480.588856"	"27"	""			
"480.59654"	"480.596543"	"42"	""			
"480.60552"	"480.605520"	"44"	""			
"480.70823"	"480.708062"	"16"	""			
"481.08763"	"481.08801"	"13"	""			
"481.1369"	"481.136808"	"27"	""			
"481.18711"	"481.187049"	"47"	""			
"481.20258"	"481.202585"	"50"	""			
"481.2449"	"481.245342"	"13"	""			
"481.2562"	"481.256649"	"13"	""			
"481.3591"	"481.359033"	"0"	""			
"481.41644"	"481.41628"	"15"	""			
"481.53895"	"481.53864"	"25"	""			
"481.5927"	"481.592705"	"0"	""			
"481.61346"	"481.61270"	"13"	""			
"481.68644"	"481.686426"	"94"	""			
"481.73201"	"481.732238"	"15"	""			
"481.78328"	"481.783272"	"44"	""			
"481.864779"	"481.864791"	"580"	""			
"481.90227"	"481.902268"	"31"	""			
"482.1035"	"482.103415"	"0"	""			
"482.12727"	"482.127280"	"220"	""			
"482.20141"	"482.201432"	"120"	""			
"482.31824"	"482.318237"	"280"	""			
"482.3319"	"482.332229"	"40"	""			
"482.36924"	"482.369145"	"66"	""			
"482.4044"	"482.404202"	"13"	""			
"482.46484"	"482.464841"	"160"	""			
"482.84651"	"482.846520"	"50"	""			
"482.89515"	"482.895185"	"15"	""			
"482.98873"	"482.988810"	"25"	""			
"483.1645"	"483.164339"	"0"	""			
"483.280278"	"483.280264"	"1300"	""			
"483.3826"	"483.38177"	"340"	""			
"483.3872"	"483.38688"	"0"	""			
"483.40297"	"483.40227"	"20"	""			
"483.61831"	"483.618309"	"54"	""			
"483.77035"	"483.770354"	"38"	""			
"483.83547"	"483.835448"	"130"	""			
"483.9104"	"483.910305"	"8"	""			
"483.9563"	"483.95622"	"0"	""			
"483.97401"	"483.974008"	"72"	""			
"484.0471"	"484.047146"	"550"	""			
"484.047447"	"484.047611"	"820bl"	""			
"484.1037"	"484.10381"	"0"	""			
"484.1320"	"484.132009"	"27"	""			
"484.1385"	"484.137804"	"13"	""			
"484.2562"	"484.256475"	"13"	""			
"484.3815"	"484.381535"	"0"	""			
"484.416541"	"484.416531"	"600"	""			
"484.42603"	"484.426064"	"42"	""			
"484.47554"	"484.475544"	"140"	""			
"484.59354"	"484.593508"	"40"	""			
"484.7887"	"484.789140"	"27"	""			
"484.88328"	"484.883269"	"17"	""			
"484.90409"	"484.904111"	"230"	""			
"484.94486"	"484.944813"	"41"	""			
"485.00268"	"485.002773"	"38"	""			
"485.043962"	"485.043955"	"1300"	""			
"485.0797"	"485.078333"	"4"	""			
"485.19088"	"485.190103"	"14"	""			
"485.4647"	"485.46519"	"13"	""			
"485.62757"	"485.627628"	"44"	""			
"485.6957"	"485.696457"	"13"	""			
"485.7159"	"485.715977"	"27"	""			
"485.80945"	"485.809449"	"110"	""			
"485.8241"	"485.824170"	"0"	""			
"485.833278"	"485.833280"	"880"	""			
"486.04238"	"486.042375"	"52"	""			
"486.15887"	"486.158787"	"45"	""			
"486.19279"	"486.193234"	"17"	""			
"486.2128"	"486.212854"	"13"	""			
"486.2203"	"486.22000"	"0"	""			
"486.3163"	"486.316412"	"4200"	""			
"486.317300"	"486.317353"	"4000bl"	""			
"486.7030"	"486.70328"	"9"	""			
"486.82742"	"486.827423"	"130"	""			
"487.21409"	"487.214120"	"30"	""			
"487.2537"	"487.253559"	"14"	""			
"487.2971"	"487.297194"	"0"	""			
"487.33517"	"487.335172"	"12"	""			
"487.4030"	"487.402638"	"14"	""			
"487.4152"	"487.415416"	"28"	""			
"487.700155"	"487.700148"	"380"	""			
"487.7421"	"487.74164"	"10"	""			
"487.75569"	"487.75475"	"18"	""			
"487.7704"	"487.770375"	"14"	""			
"487.781285"	"487.781274"	"330"	""			
"487.91565"	"487.915669"	"99"	""			
"487.9186"	"487.919108"	"0"	""			
"487.934975"	"487.934984"	"320"	""			
"488.02318"	"488.023212"	"29"	""			
"488.1106"	"488.11034"	"0"	""			
"488.19131"	"488.191052"	"22"	""			
"488.24463"	"488.244649"	"130"	""			
"488.36493"	"488.36497"	"18"	""			
"488.46832"	"488.46840"	"25"	""			
"488.5529"	"488.552030"	"14"	""			
"488.55402"	"488.554011"	"34"	""			
"488.59844"	"488.598439"	"53"	""			
"488.8365"	"488.837153"	"28"	""			
"488.8498"	"488.849677"	"28"	""			
"488.98553"	"488.985502"	"110"	""			
"489.04350"	"489.043484"	"39"	""			
"489.3517"	"489.351665"	"14"	""			
"489.4351"	"489.43505"	"0"	""			
"489.4397"	"489.439635"	"14"	""			
"489.56631"	"489.566298"	"50*"	""			
"489.6263"	"489.626850"	"6"	""			
"489.79266"	"489.793052"	"27"	""			
"489.84599"	"489.845995"	"210"	""			
"489.88044"	"489.880452"	"280"	""			
"489.91532"	"489.915354"	"76"	""			
"490.01781"	"490.017331"	"29"	""			
"490.31301"	"490.312987"	"40"	""			
"490.3312"	"490.332438"	"9"	""			
"490.6064"	"490.606633"	"8"	""			
"491.03176"	"491.031726"	"43"	""			
"491.0418"	"491.041716"	"0"	""			
"491.08123"	"491.08125"	"180"	""			
"491.11358"	"491.113580"	"120"	""			
"491.14512"	"491.145102"	"84"	""			
"491.252928"	"491.252927"	"930"	""			
"491.41210"	"491.412100"	"110"	""			
"491.74663"	"491.746725"	"35"	""			
"491.981584"	"491.981584"	"5000"	""			
"492.052503"	"492.052508"	"410"	""			
"492.05615"	"492.056115"	"180"	""			
"492.08383"	"492.083610"	"11"	""			
"492.0899"	"492.08984"	"8"	""			
"492.161347"	"492.161342"	"1000"	""			
"492.1876"	"492.187363"	"0"	""			
"492.294426"	"492.294423"	"440"	""			
"492.34307"	"492.341926"	"11"	""			
"492.442238"	"492.442227"	"420"	""			
"492.47969"	"492.479677"	"47"	""			
"492.49990"	"492.499908"	"78"	""			
"492.54255"	"492.542574"	"260"	""			
"492.57903"	"492.579023"	"180"	""			
"492.75095"	"492.751331"	"14"	""			
"492.75827"	"492.758171"	"53*"	""			
"492.75827"	"492.758286"	"53*"	""			
"492.93742"	"492.937389"	"54"	""			
"492.96942"	"492.969476"	"15"	""			
"492.998502"	"492.998478"	"400"	""			
"493.23446"	"493.234496"	"33"	""			
"493.25286"	"493.252748"	"77*"	""			
"493.25865"	"493.258358"	"24"	""			
"493.34800"	"493.347986"	"78"	""			
"493.35658"	"493.356588"	"110"	""			
"493.385216"	"493.385226"	"650"	""			
"493.45325"	"493.453260"	"29"	""			
"493.69604"	"493.69687"	"14"	""			
"493.7405"	"493.740542"	"27"	""			
"493.7962"	"493.796509"	"27"	""			
"493.9808"	"493.981205"	"68"	""			
"493.99527"	"493.994896"	"17"	""			
"494.1621"	"494.16250"	"13"	""			
"494.2616"	"494.260988"	"41"	""			
"494.28451"	"494.284457"	"58"	""			
"494.5249"	"494.524482"	"27"	""			
"494.58612"	"494.586101"	"59"	""			
"494.757525"	"494.757525"	"800"	""			
"494.99577"	"494.995919"	"29"	""			
"495.01658"	"495.016592"	"53"	""			
"495.062640"	"495.062633"	"1000"	""			
"495.1388"	"495.138793"	"10"	""			
"495.18278"	"495.183091"	"20"	""			
"495.43400"	"495.433342"	"22"	""			
"495.455704"	"495.455688"	"380"	""			
"495.466061"	"495.466066"	"500"	""			
"495.5960"	"495.59535"	"27"	""			
"495.6370"	"495.637805"	"13"	""			
"495.6836"	"495.68389"	"68"	""			
"495.87241"	"495.872419"	"100"	""			
"495.8974"	"495.897615"	"13"	""			
"495.9438"	"495.943282"	"40"	""			
"495.9738"	"495.974369"	"13"	""			
"496.04949"	"496.049483"	"270"	""			
"496.29633"	"496.296320"	"150"	""			
"496.318813"	"496.318974"	"330*"	""			
"496.3550"	"496.354657"	"40"	""			
"496.37874"	"496.378684"	"50"	""			
"496.411853"	"496.411860"	"420"	""			
"496.49806"	"496.498031"	"27"	""			
"496.70628"	"496.706271"	"55"	""			
"496.8377"	"496.837530"	"26"	""			
"496.875562"	"496.875396"	"410bl"	""			
"496.91281"	"496.912901"	"48"	""			
"497.00291"	"497.002919"	"220"	""			
"497.1186"	"497.118027"	"26"	""			
"497.21772"	"497.217718"	"200"	""			
"497.26058"	"497.260564"	"67"	""			
"497.26784"	"497.267843"	"32"	""			
"497.3050"	"497.305497"	"110"	""			
"497.3092"	"497.30965"	"67"	""			
"497.33928"	"497.339319"	"210"	""			
"497.34289"	"497.342881"	"110"	""			
"497.3596"	"497.360485"	"67"	""			
"497.3769"	"497.377368"	"67"	""			
"497.4441"	"497.44455"	"13"	""			
"497.47387"	"497.473630"	"13"	""			
"497.4994"	"497.499596"	"11"	""			
"497.5572"	"497.558060"	"40"	""			
"497.59485"	"497.594856"	"270"	""			
"497.65938"	"497.659374"	"160"	""			
"497.80343"	"497.803497"	"26"	""			
"497.8308"	"497.831029"	"26"	""			
"497.9135"	"497.913845"	"67"	""			
"497.9438"	"497.943774"	"13"	""			
"497.95620"	"497.956146"	"29"	""			
"497.9976"	"497.997670"	"40"	""			
"498.095132"	"498.095134"	"300"	""			
"498.1228"	"498.122612"	"40"	""			
"498.4301"	"498.430018"	"13"	""			
"498.6029"	"498.603366"	"53"	""			
"498.60483"	"498.60448"	"15"	""			
"498.63346"	"498.63369"	"34*"	""			
"498.714702"	"498.714727"	"560"	""			
"499.00324"	"499.003231"	"83"	""			
"499.0472"	"499.047292"	"9"	""			
"499.1007"	"499.100517"	"130"	""			
"499.1925"	"499.192274"	"39"	""			
"499.2275"	"499.227310"	"26"	""			
"499.39419"	"499.394207"	"33"	""			
"499.6873"	"499.68632"	"65"	""			
"499.6982"	"499.697933"	"39"	""			
"499.73265"	"499.732637"	"40"	""			
"499.76677"	"499.766797"	"110"	""			
"499.78190"	"499.781897"	"150"	""			
"499.91054"	"499.910547"	"49"	""			
"499.99399"	"499.993985"	"350"	""			
"500.25677"	"500.256756"	"33"	""			
"500.35018"	"500.35029"	"22"	""			
"500.5738"	"500.57384"	"25"	""			
"500.6821"	"500.682083"	"38"	""			
"500.73791"	"500.737912"	"25"	""			
"500.81898"	"500.818996"	"110"	""			
"500.8377"	"500.838672"	"12"	""			
"500.9078"	"500.907756"	"25"	""			
"500.94484"	"500.944836"	"45"	""			
"500.99762"	"500.997623"	"70"	""			
"501.35972"	"501.359692"	"29"	""			
"501.3994"	"501.39926"	"12"	""			
"501.588942"	"501.588939"	"800"	""			
"501.725419"	"501.725420"	"2200"	""			
"501.8220"	"501.821931"	"25"	""			
"501.93241"	"501.932418"	"320"	""			
"501.9614"	"501.960650"	"25"	""			
"502.05459"	"502.054642"	"170"	""			
"502.17554"	"502.175559"	"44"	""			
"502.30477"	"502.304760"	"74"	""			
"502.58622"	"502.586200"	"28"	""			
"502.6083"	"502.608682"	"7"	""			
"502.6238"	"502.623296"	"9"	""			
"502.860554"	"502.860566"	"1300"	""			
"502.96296"	"502.962965"	"240"	""			
"503.2373"	"503.23853"	"11"	""			
"503.33102"	"503.331050"	"38"	""			
"503.39010"	"503.39021"	"27"	""			
"503.5269"	"503.52702"	"15"	""			
"503.72816"	"503.728120"	"36"	""			
"503.7729"	"503.77284"	"25"	""			
"504.0555"	"504.05454"	"100"	""			
"504.3103"	"504.31022"	"7"	""			
"504.74283"	"504.742867"	"230"	""			
"504.979609"	"504.979611"	"2400"	""			
"505.1180"	"505.118331"	"11"	""			
"505.13428"	"505.134283"	"85"	""			
"505.21745"	"505.217705"	"24"	""			
"505.3309"	"505.331860"	"50"	""			
"505.534734"	"505.534735"	"960"	""			
"505.6306"	"505.63172"	"15"	""			
"505.64470"	"505.64554"	"17"	""			
"505.7848"	"505.784521"	"24"	""			
"505.856009"	"505.856007"	"460"	""			
"505.85920"	"505.859234"	"230"	""			
"506.122261"	"506.122271"	"380"	""			
"506.28243"	"506.283483"	"19"	""			
"506.43343"	"506.433427"	"230"	""			
"506.68370"	"506.683558"	"33"	""			
"506.76602"	"506.766173"	"27"	""			
"506.8239"	"506.82297"	"0"	""			
"506.9856"	"506.98600"	"10"	""			
"507.17535"	"507.175363"	"60"	""			
"507.2331"	"507.23315"	"0"	""			
"507.24778"	"507.247762"	"26"	""			
"507.26289"	"507.262897"	"93"	""			
"507.30912"	"507.309162"	"30"	""			
"507.3982"	"507.398015"	"15"	""			
"507.54659"	"507.546601"	"190"	""			
"507.61424"	"507.614476"	"16"	""			
"507.6196"	"507.61874"	"0"	""			
"507.65922"	"507.659058"	"46*"	""			
"507.91374"	"507.913754"	"79"	""			
"508.10841"	"508.109268"	"17"	""			
"508.51224"	"508.512193"	"40"	""			
"508.7503"	"508.750071"	"24"	""			
"508.82907"	"508.829057"	"26"	""			
"508.92193"	"508.921912"	"72"	""			
"509.30874"	"509.308712"	"42"	""			
"509.41066"	"509.410656"	"240"	""			
"509.65776"	"509.656898"	"25"	""			
"509.804320"	"509.804337"	"680"	""			
"509.86584"	"509.865868"	"29"	""			
"510.07370"	"510.073494"	"50"	""			
"510.37653"	"510.376500"	"64"	""			
"510.3931"	"510.39273"	"14"	""			
"510.45664"	"510.456653"	"79"	""			
"510.63223"	"510.632184"	"25"	""			
"510.72364"	"510.723660"	"27"	""			
"510.8743"	"510.87468"	"0"	""			
"511.07172"	"511.07218"	"42"	""			
"511.08638"	"511.086395"	"300"	""			
"511.33822"	"511.338194"	"220"	""			
"511.43876"	"511.43936"	"24"	""			
"511.9564"	"511.956953"	"0"	""			
"512.04561"	"512.04543"	"25"	""			
"512.24493"	"512.244849"	"31"	""			
"512.28966"	"512.289756"	"26"	""			
"512.31570"	"512.31565"	"26"	""			
"512.3485"	"512.348285"	"8"	""			
"512.4430"	"512.443475"	"34"	""			
"512.98452"	"512.984514"	"74"	""			
"513.10721"	"513.107183"	"300"	""			
"513.1490"	"513.149352"	"46"	""			
"513.22390"	"513.223880"	"60"	""			
"513.5232"	"513.52239"	"120"	""			
"513.9771"	"513.97690"	"6"	""			
"514.0065"	"514.00686"	"10"	""			
"514.07172"	"514.071802"	"290"	""			
"514.326734"	"514.326730"	"900"	""			
"514.4145"	"514.41437"	"15"	""			
"514.503837"	"514.503831"	"530"	""			
"514.70881"	"514.708787"	"26"	""			
"514.7464"	"514.745433"	"12"	""			
"514.7962"	"514.796072"	"15"	""			
"514.821149"	"514.821159"	"910"	""			
"515.07262"	"515.072728"	"35"	""			
"515.16916"	"515.168906"	"95bl"	""			
"515.18593"	"515.185916"	"260"	""			
"515.34268"	"515.34309"	"23"	""			
"515.35173"	"515.351718"	"71"	""			
"515.3605"	"515.362043"	"7"	""			
"515.48985"	"515.489866"	"130"	""			
"515.91562"	"515.915658"	"16"	""			
"515.9781"	"515.977584"	"0"	""			
"516.0361"	"516.03689"	"11"	""			
"516.069321"	"516.069339"	"780*"	""			
"516.68789"	"516.687896"	"42"	""			
"516.69236"	"516.69221"	"40*"	""			
"516.69236"	"516.692492"	"40*"	""			
"516.78779"	"516.78782"	"39"	""			
"516.9684"	"516.969138"	"21"	""			
"517.02227"	"517.022273"	"220"	""			
"517.29175"	"517.291757"	"68"	""			
"517.45776"	"517.457689"	"20"	""			
"517.5073"	"517.507286"	"21"	""			
"517.67290"	"517.673133"	"26"	""			
"517.70803"	"517.707933"	"85"	""			
"517.7097"	"517.709106"	"0"	""			
"517.9999"	"517.99953"	"8"	""			
"518.1308"	"518.13152"	"8"	""			
"518.19878"	"518.198759"	"37"	""			
"518.252695"	"518.252695"	"560"	""			
"518.32901"	"518.328953"	"26"	""			
"518.398965"	"518.398961"	"570"	""			
"518.46388"	"518.463893"	"53"	""			
"518.47315"	"518.473132"	"170"	""			
"518.6094"	"518.60936"	"8"	""			
"518.74677"	"518.746778"	"240"	""			
"518.83656"	"518.836564"	"190"	""			
"518.96772"	"518.967722"	"130"	""			
"519.087201"	"519.087207"	"740"	""			
"519.382561"	"519.382568"	"600"	""			
"519.4144"	"519.414075"	"13"	""			
"519.42465"	"519.423548"	"17"	""			
"519.52760"	"519.527455"	"18"	""			
"519.60446"	"519.604325"	"46"	""			
"519.6520"	"519.653104"	"12"	""			
"519.7691"	"519.76908"	"12"	""			
"519.88420"	"519.884165"	"360"	""			
"520.49905"	"520.499071"	"59"	""			
"520.57787"	"520.577882"	"320"	""			
"520.649562"	"520.649552"	"650"	""			
"520.66625"	"520.666263"	"330"	""			
"520.8138"	"520.81464"	"14"	""			
"521.05748"	"521.057582"	"92"	""			
"521.15781"	"521.157684"	"37"	""			
"521.41613"	"521.416159"	"180"	""			
"521.659671"	"521.659664"	"850"	""			
"521.852705"	"521.852704"	"460"	""			
"521.99647"	"521.996390"	"47"	""			
"522.41226"	"522.412245"	"54"	""			
"522.5074"	"522.507616"	"27"	""			
"522.55830"	"522.558268"	"51"	""			
"522.76454"	"522.764518"	"19"	""			
"523.1715"	"523.172015"	"26"	""			
"523.20139"	"523.201372"	"140"	""			
"523.2985"	"523.29935"	"0"	""			
"523.322543"	"523.322545"	"990"	""			
"523.64276"	"523.642774"	"43"	""			
"523.67437"	"523.674382"	"37"	""			
"523.76280"	"523.762840"	"74"	""			
"523.79034"	"523.790326"	"190"	""			
"524.019671"	"524.019682"	"640"	""			
"524.20893"	"524.208925"	"160"	""			
"524.41089"	"524.410742"	"28"	""			
"524.68712"	"524.687179"	"37"	""			
"524.765461"	"524.765463"	"1900"	""			
"524.8668"	"524.86607"	"7"	""			
"524.8855"	"524.885455"	"25"	""			
"524.9657"	"524.966704"	"25"	""			
"524.9853"	"524.98579"	"16"	""			
"525.1930"	"525.192025"	"33"	""			
"525.2280"	"525.22784"	"25"	""			
"525.27554"	"525.275569"	"35"	""			
"525.3249"	"525.325399"	"41"	""			
"525.3443"	"525.345219"	"830bl"	""			
"525.3939"	"525.393550"	"16"	""			
"525.5474"	"525.54818"	"11"	""			
"525.59741"	"525.597409"	"30"	""			
"525.8471"	"525.84734"	"65"	""			
"526.0862"	"526.086582"	"15"	""			
"526.3128"	"526.311519"	"12"	""			
"526.49558"	"526.495621"	"71"	""			
"526.7030"	"526.704112"	"31"	""			
"526.7365"	"526.736397"	"78"	""			
"526.8737"	"526.873244"	"120"	""			
"526.8931"	"526.893270"	"15"	""			
"526.93855"	"526.93857"	"41*"	""			
"526.93855"	"526.938638"	"41*"	""			
